"ID","ID_1","EMAIL_HASH","C","VALUE","CASE_STATUS"
3166806,4184180,"PyWTrxnzLiZjwYsylcIVjg==",3,"Closed","Updated"
3166806,4184186,"PyWTrxnzLiZjwYsylcIVjg==",3,"Closed","Updated"
3170363,4189561,"Pyj5+vdJtFD4D9K5+huIfA==",2,"Closed","Updated"
3170363,4189568,"Pyj5+vdJtFD4D9K5+huIfA==",2,"Closed","Updated"
3194349,4188623,"Q09b8BI1bxuJBIhkmcM4fA==",2,"Open","Updated"
3194349,4188626,"Q09b8BI1bxuJBIhkmcM4fA==",2,"Open","Updated"
3172021,4190680,"QBzL/YsIlkhbQkWYUQKApg==",4,"Closed","Updated"
3172021,4190849,"QBzL/YsIlkhbQkWYUQKApg==",4,"Closed","Updated"
3172021,4190858,"QBzL/YsIlkhbQkWYUQKApg==",4,"Closed","Updated"
3172021,4190906,"QBzL/YsIlkhbQkWYUQKApg==",4,"Closed","Updated"
3184916,4184184,"QDCb9XLUDb+SvIjo+tN0rw==",2,"Closed","Updated"
3184916,4184198,"QDCb9XLUDb+SvIjo+tN0rw==",2,"Closed","Updated"
3045950,4191513,"QGBFO1xSWSxekEszMX2Jcg==",3,"Closed","Updated"
3045950,4191593,"QGBFO1xSWSxekEszMX2Jcg==",3,"Closed","Updated"
3045950,4191725,"QGBFO1xSWSxekEszMX2Jcg==",3,"Closed","Updated"
1926181,4189713,"Quri0ZJp2uixUP0QZyTrRQ==",2,"Open","Updated"
1926181,4189808,"Quri0ZJp2uixUP0QZyTrRQ==",2,"Open","Updated"
3177352,4184373,"QwlQnkaHtLcGLYjKXYloFg==",5,"Closed","Updated"
3177352,4184389,"QwlQnkaHtLcGLYjKXYloFg==",5,"Closed","Updated"
3177352,4184459,"QwlQnkaHtLcGLYjKXYloFg==",5,"Closed","Updated"
3177352,4184490,"QwlQnkaHtLcGLYjKXYloFg==",5,"Closed","Updated"
3177352,4186624,"QwlQnkaHtLcGLYjKXYloFg==",5,"Closed","Updated"
3180469,4189088,"R1o10VajbI/urwcyoe8LzQ==",5,"Closed","Updated"
3180469,4189102,"R1o10VajbI/urwcyoe8LzQ==",5,"Closed","Updated"
3180469,4189106,"R1o10VajbI/urwcyoe8LzQ==",5,"Closed","Updated"
3180469,4189127,"R1o10VajbI/urwcyoe8LzQ==",5,"Closed","Updated"
3180469,4189155,"R1o10VajbI/urwcyoe8LzQ==",5,"Closed","Updated"
3184928,4186409,"RAi1nhEYZJuyLK4dcilIIQ==",2,"Open","Updated"
3184928,4186804,"RAi1nhEYZJuyLK4dcilIIQ==",2,"Open","Updated"
3127903,4188885,"RQrnTtn4D1wo3rxWW76uVA==",3,"Closed","Updated"
3127903,4188891,"RQrnTtn4D1wo3rxWW76uVA==",3,"Closed","Updated"
3127903,4189011,"RQrnTtn4D1wo3rxWW76uVA==",3,"Closed","Updated"
3194753,4188632,"RqRG0UscpglK50ltDbeb7g==",2,"Closed","Updated"
3194753,4188641,"RqRG0UscpglK50ltDbeb7g==",2,"Closed","Updated"
3196046,4190283,"RrFwYNsdGWNoycLft8/DVw==",2,"Closed","Updated"
3196046,4190289,"RrFwYNsdGWNoycLft8/DVw==",2,"Closed","Updated"
3101131,4188795,"SK25oKtq42jzVCIm7xzoKQ==",2,"Open","Updated"
3101131,4188819,"SK25oKtq42jzVCIm7xzoKQ==",2,"Open","Updated"
3202394,4190571,"SQFHd1zzA1IEGc5YaCO5oQ==",4,"Closed","Updated"
3202394,4190597,"SQFHd1zzA1IEGc5YaCO5oQ==",4,"Closed","Updated"
3202394,4190611,"SQFHd1zzA1IEGc5YaCO5oQ==",4,"Closed","Updated"
3202394,4190621,"SQFHd1zzA1IEGc5YaCO5oQ==",4,"Closed","Updated"
3195977,4187232,"SRbJ4hQCyzDHkZ7SDrkdTw==",2,"Closed","Updated"
3195977,4187241,"SRbJ4hQCyzDHkZ7SDrkdTw==",2,"Closed","Updated"
3196755,4187212,"Sl7oEQdIGaJjdd7HMtLCYA==",2,"Open","Updated"
3196755,4187220,"Sl7oEQdIGaJjdd7HMtLCYA==",2,"Open","Updated"
3192515,4189472,"TC4O46SKVPRZPXCxYWr4nw==",2,"Closed","Updated"
3192515,4189481,"TC4O46SKVPRZPXCxYWr4nw==",2,"Closed","Updated"
3128164,4189937,"U3FYuoSMNSUIEpNZPdzQ6g==",3,"Open","Updated"
3128164,4189952,"U3FYuoSMNSUIEpNZPdzQ6g==",3,"Open","Updated"
3128164,4189964,"U3FYuoSMNSUIEpNZPdzQ6g==",3,"Open","Updated"
3194849,4189625,"U6QXJHsTjWPHFqHgHdtVKA==",2,"Closed","Updated"
3194849,4189699,"U6QXJHsTjWPHFqHgHdtVKA==",2,"Closed","Updated"
3160247,4183801,"UEua0VG9gPd/bYGd7oQM+g==",2,"Closed","Updated"
3160247,4183804,"UEua0VG9gPd/bYGd7oQM+g==",2,"Closed","Updated"
3151689,4184019,"URyhvJSNw+BzuxRYdabNAw==",2,"Closed","Updated"
3151689,4184035,"URyhvJSNw+BzuxRYdabNAw==",2,"Closed","Updated"
3194682,4189229,"UWTBkqUhX2cxJc+ZjFDzHQ==",3,"Closed","Updated"
3194682,4189236,"UWTBkqUhX2cxJc+ZjFDzHQ==",3,"Closed","Updated"
3194682,4189245,"UWTBkqUhX2cxJc+ZjFDzHQ==",3,"Closed","Updated"
3196150,4187189,"Ubr+KcKYWkbclrkshW0gUQ==",2,"Closed","Updated"
3196150,4187199,"Ubr+KcKYWkbclrkshW0gUQ==",2,"Closed","Updated"
3145362,4189540,"UjAgJ5gJqAcgdZ+/oF6k3g==",2,"Closed","Updated"
3145362,4189803,"UjAgJ5gJqAcgdZ+/oF6k3g==",2,"Closed","Updated"
3161784,4190830,"UoL0z9ndrQSbwoxwsxwl/w==",2,"Closed","Updated"
3161784,4190840,"UoL0z9ndrQSbwoxwsxwl/w==",2,"Closed","Updated"
3189002,4189574,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3189002,4189592,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3189002,4189614,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3189002,4189620,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3189002,4189667,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3189002,4189734,"UoQKStrbQiOgFjteQnvxqQ==",6,"Closed","Updated"
3173620,4188480,"Up0iqiSpjK6klponGApJrg==",2,"Open","Updated"
3173620,4188518,"Up0iqiSpjK6klponGApJrg==",2,"Open","Updated"
3184270,4186407,"V1XXm5apP4SYGbf4M39REw==",2,"Closed","Updated"
3184270,4186479,"V1XXm5apP4SYGbf4M39REw==",2,"Closed","Updated"
3124146,4190817,"V24p5jf3emozIrE2QnevqA==",2,"Closed","Updated"
3124146,4190837,"V24p5jf3emozIrE2QnevqA==",2,"Closed","Updated"
3189411,4186049,"VFLrizMSzKGcK8UL4ZRLmQ==",3,"Closed","Updated"
3189411,4186104,"VFLrizMSzKGcK8UL4ZRLmQ==",3,"Closed","Updated"
3189411,4186711,"VFLrizMSzKGcK8UL4ZRLmQ==",3,"Closed","Updated"
3195542,4187422,"VVZV2XYScCe9aK6U3X0u0Q==",2,"Closed","Updated"
3195542,4187430,"VVZV2XYScCe9aK6U3X0u0Q==",2,"Closed","Updated"
3187718,4191633,"VgPwNnl4bl5hdMyvLiyA0g==",2,"Closed","Updated"
3187718,4191719,"VgPwNnl4bl5hdMyvLiyA0g==",2,"Closed","Updated"
3188168,4190172,"WCVd2BfLt0nIY8QTUnyRXw==",2,"Closed","Updated"
3188168,4190258,"WCVd2BfLt0nIY8QTUnyRXw==",2,"Closed","Updated"
169986,4184425,"WSPqoSRycQ3Asdl7rrWjXA==",2,"Closed","Updated"
169986,4184436,"WSPqoSRycQ3Asdl7rrWjXA==",2,"Closed","Updated"
3182015,4186398,"WVNgc6i6KqXBEVm3SvUH9A==",2,"Open","Updated"
3182015,4186929,"WVNgc6i6KqXBEVm3SvUH9A==",2,"Open","Updated"
3192680,4189079,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189081,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189095,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189117,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189134,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189158,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189167,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189188,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
3192680,4189197,"WxlhITTSXMOQqWti1AYM8A==",9,"Closed","Updated"
2364949,4186723,"X8zFppu0IJGQw8U9VAz2JQ==",2,"Closed","Updated"
2364949,4186797,"X8zFppu0IJGQw8U9VAz2JQ==",2,"Closed","Updated"
3078438,4186720,"XAOEb15aGDkVOxZAd2SRLg==",2,"Open","Updated"
3078438,4186893,"XAOEb15aGDkVOxZAd2SRLg==",2,"Open","Updated"
3169061,4184225,"XKe3n0XtHDPTiW3WDC+Wew==",2,"Open","Updated"
3169061,4184399,"XKe3n0XtHDPTiW3WDC+Wew==",2,"Open","Updated"
3187584,4188783,"XOis8l9rwTjwpI+2Po4Pfw==",5,"Open","Updated"
3187584,4188812,"XOis8l9rwTjwpI+2Po4Pfw==",5,"Open","Updated"
3187584,4188815,"XOis8l9rwTjwpI+2Po4Pfw==",5,"Open","Updated"
3187584,4188821,"XOis8l9rwTjwpI+2Po4Pfw==",5,"Open","Updated"
3187584,4188829,"XOis8l9rwTjwpI+2Po4Pfw==",5,"Open","Updated"
3173620,4188522,"XOnhPwlCuH2lSXc2lQh/Ow==",2,"Open","Updated"
3173620,4188526,"XOnhPwlCuH2lSXc2lQh/Ow==",2,"Open","Updated"
3184862,4183960,"XYPtVcE925lyEQB7xVNCBQ==",2,"Closed","Updated"
3184862,4183965,"XYPtVcE925lyEQB7xVNCBQ==",2,"Closed","Updated"
3179630,4190264,"XfzI97iS4D/4meBOznRRBg==",3,"Closed","Updated"
3179630,4190308,"XfzI97iS4D/4meBOznRRBg==",3,"Closed","Updated"
3179630,4190419,"XfzI97iS4D/4meBOznRRBg==",3,"Closed","Updated"
3187486,4184679,"XuwKu2CtMbh3n9rreu9KkA==",3,"Closed","Updated"
3187486,4184686,"XuwKu2CtMbh3n9rreu9KkA==",3,"Closed","Updated"
3187486,4184701,"XuwKu2CtMbh3n9rreu9KkA==",3,"Closed","Updated"
3160125,4189128,"YaIIS7gkVgh5dy/9W1EJJg==",2,"Closed","Updated"
3160125,4189130,"YaIIS7gkVgh5dy/9W1EJJg==",2,"Closed","Updated"
3159075,4188023,"YsgMBjA4ZSfvZxgFofJGaw==",3,"Closed","Updated"
3159075,4188045,"YsgMBjA4ZSfvZxgFofJGaw==",3,"Closed","Updated"
3159075,4188070,"YsgMBjA4ZSfvZxgFofJGaw==",3,"Closed","Updated"
3131948,4189093,"ZGOPejb3PGhRzZNI6q3E3w==",5,"Closed","Updated"
3131948,4189135,"ZGOPejb3PGhRzZNI6q3E3w==",5,"Closed","Updated"
3131948,4189141,"ZGOPejb3PGhRzZNI6q3E3w==",5,"Closed","Updated"
3131948,4189144,"ZGOPejb3PGhRzZNI6q3E3w==",5,"Closed","Updated"
3131948,4189193,"ZGOPejb3PGhRzZNI6q3E3w==",5,"Closed","Updated"
3163339,4183883,"ZvJoIFskMErUp6evzcLTDA==",2,"Closed","Updated"
3163339,4183896,"ZvJoIFskMErUp6evzcLTDA==",2,"Closed","Updated"
3180493,4184501,"a/cbUgpzkahCar14dmzX8Q==",2,"Closed","Updated"
3180493,4184507,"a/cbUgpzkahCar14dmzX8Q==",2,"Closed","Updated"
3201915,4191040,"aQbT4PTtyQ8xs405ieOAtA==",2,"Closed","Updated"
3201915,4191046,"aQbT4PTtyQ8xs405ieOAtA==",2,"Closed","Updated"
3195046,4186950,"b2Vm+Qamzk37i7dytyrTCg==",3,"Open","Updated"
3195046,4187364,"b2Vm+Qamzk37i7dytyrTCg==",3,"Open","Updated"
3195046,4187508,"b2Vm+Qamzk37i7dytyrTCg==",3,"Open","Updated"
3188159,4189005,"bg77jQWmiOlbSVk5qWLKSA==",2,"Closed","Updated"
3188159,4189027,"bg77jQWmiOlbSVk5qWLKSA==",2,"Closed","Updated"
3198032,4189223,"btYqHBpK91EsmF4Z3SyuJw==",4,"Closed","Updated"
3198032,4189233,"btYqHBpK91EsmF4Z3SyuJw==",4,"Closed","Updated"
3198032,4189291,"btYqHBpK91EsmF4Z3SyuJw==",4,"Closed","Updated"
3198032,4189389,"btYqHBpK91EsmF4Z3SyuJw==",4,"Closed","Updated"
3201915,4191580,"btgQezKokosmsc2l+NOnBQ==",2,"Closed","Updated"
3201915,4191596,"btgQezKokosmsc2l+NOnBQ==",2,"Closed","Updated"
3184049,4188179,"busY1Kedp2stOhsrGaEXXQ==",2,"Closed","Updated"
3184049,4188196,"busY1Kedp2stOhsrGaEXXQ==",2,"Closed","Updated"
3191489,4188570,"c1+TVFy4ti3W/Ux5Cx14Ww==",2,"Closed","Updated"
3191489,4188574,"c1+TVFy4ti3W/Ux5Cx14Ww==",2,"Closed","Updated"
3183715,4187507,"cNuFJKNUXwaS6XFwsLh1wA==",2,"Open","Updated"
3183715,4187885,"cNuFJKNUXwaS6XFwsLh1wA==",2,"Open","Updated"
3159601,4189943,"cd1s+3Vf3fi4Q3xzvYJS6g==",4,"Open","Updated"
3159601,4190198,"cd1s+3Vf3fi4Q3xzvYJS6g==",4,"Open","Updated"
3159601,4190307,"cd1s+3Vf3fi4Q3xzvYJS6g==",4,"Open","Updated"
3159601,4190329,"cd1s+3Vf3fi4Q3xzvYJS6g==",4,"Open","Updated"
3129827,4186880,"crn2BFslZtcE+2p1qLyjBg==",2,"Closed","Updated"
3129827,4186921,"crn2BFslZtcE+2p1qLyjBg==",2,"Closed","Updated"
3180563,4190761,"d61EK2C137U+C97LhNq2yg==",4,"Closed","Updated"
3180563,4190781,"d61EK2C137U+C97LhNq2yg==",4,"Closed","Updated"
3180563,4190822,"d61EK2C137U+C97LhNq2yg==",4,"Closed","Updated"
3180563,4190825,"d61EK2C137U+C97LhNq2yg==",4,"Closed","Updated"
3197926,4188112,"dffz/j2ijohQcGjTDrzW5g==",2,"Open","Updated"
3197926,4188139,"dffz/j2ijohQcGjTDrzW5g==",2,"Open","Updated"
3170150,4183756,"dxn+Se6Z1PbsebITqXZ78A==",3,"Closed","Updated"
3170150,4183758,"dxn+Se6Z1PbsebITqXZ78A==",3,"Closed","Updated"
3170150,4183759,"dxn+Se6Z1PbsebITqXZ78A==",3,"Closed","Updated"
3164013,4183917,"e9wxQEPSiXrHNDtevXVGGQ==",3,"Open","Updated"
3164013,4183922,"e9wxQEPSiXrHNDtevXVGGQ==",3,"Open","Updated"
3164013,4183926,"e9wxQEPSiXrHNDtevXVGGQ==",3,"Open","Updated"
3159760,4189105,"eJhPOfIhVMNrK7XdZTOuhQ==",3,"Open","Updated"
3159760,4189113,"eJhPOfIhVMNrK7XdZTOuhQ==",3,"Open","Updated"
3159760,4189120,"eJhPOfIhVMNrK7XdZTOuhQ==",3,"Open","Updated"
3139116,4187688,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3139116,4188009,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3139116,4188022,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3139116,4188048,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3139116,4188086,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3139116,4188090,"eZYNFiIWaPdZz86sNex2tg==",6,"Closed","Updated"
3181590,4186951,"ec+BR54uWh1E5mgqnYQiRQ==",3,"Open","Updated"
3181590,4186972,"ec+BR54uWh1E5mgqnYQiRQ==",3,"Open","Updated"
3181590,4187010,"ec+BR54uWh1E5mgqnYQiRQ==",3,"Open","Updated"
3159760,4190542,"eu8DPxFqlwkFf70IdWe+UA==",3,"Open","Updated"
3159760,4190552,"eu8DPxFqlwkFf70IdWe+UA==",3,"Open","Updated"
3159760,4190567,"eu8DPxFqlwkFf70IdWe+UA==",3,"Open","Updated"
3190209,4188231,"f7CmG0KxjxjG56PYk7FqBQ==",5,"Closed","Updated"
3190209,4188413,"f7CmG0KxjxjG56PYk7FqBQ==",5,"Closed","Updated"
3190209,4188446,"f7CmG0KxjxjG56PYk7FqBQ==",5,"Closed","Updated"
3190209,4188504,"f7CmG0KxjxjG56PYk7FqBQ==",5,"Closed","Updated"
3190209,4188516,"f7CmG0KxjxjG56PYk7FqBQ==",5,"Closed","Updated"
3123398,4188722,"fCi4DnHSAzJibEQ2WKDKkg==",2,"Open","Updated"
3123398,4188725,"fCi4DnHSAzJibEQ2WKDKkg==",2,"Open","Updated"
3187718,4184028,"fJFd57uxzPwdMscg+k9L1Q==",5,"Closed","Updated"
3187718,4184034,"fJFd57uxzPwdMscg+k9L1Q==",5,"Closed","Updated"
3187718,4184042,"fJFd57uxzPwdMscg+k9L1Q==",5,"Closed","Updated"
3187718,4184048,"fJFd57uxzPwdMscg+k9L1Q==",5,"Closed","Updated"
3187718,4184070,"fJFd57uxzPwdMscg+k9L1Q==",5,"Closed","Updated"
3186877,4191324,"fU3sPaiEFK73OgDZh8UH3Q==",2,"Open","Updated"
3186877,4191342,"fU3sPaiEFK73OgDZh8UH3Q==",2,"Open","Updated"
3194095,4188766,"fYBGpk4TuonQ5ka/tFL0tg==",2,"Unassigned","Updated"
3194095,4188775,"fYBGpk4TuonQ5ka/tFL0tg==",2,"Unassigned","Updated"
3180036,4190689,"fd5exw9kLzAPuvy56dWSag==",4,"Open","Updated"
3180036,4190722,"fd5exw9kLzAPuvy56dWSag==",4,"Open","Updated"
3180036,4190750,"fd5exw9kLzAPuvy56dWSag==",4,"Open","Updated"
3180036,4190833,"fd5exw9kLzAPuvy56dWSag==",4,"Open","Updated"
3164722,4188841,"fsgN8PERM+DgEq6/SYXwtA==",2,"Closed","Updated"
3164722,4188847,"fsgN8PERM+DgEq6/SYXwtA==",2,"Closed","Updated"
3178872,4189410,"g+ixNdQTjPOrU84PaTCxKw==",2,"Closed","Updated"
3178872,4189462,"g+ixNdQTjPOrU84PaTCxKw==",2,"Closed","Updated"
3187001,4187976,"g2fOiMaFi3FrpbkJ14M2rQ==",4,"Closed","Updated"
3187001,4188007,"g2fOiMaFi3FrpbkJ14M2rQ==",4,"Closed","Updated"
3187001,4188087,"g2fOiMaFi3FrpbkJ14M2rQ==",4,"Closed","Updated"
3187001,4188154,"g2fOiMaFi3FrpbkJ14M2rQ==",4,"Closed","Updated"
3127992,4184277,"gBSAGks5LVW/1HUG4GfHLQ==",2,"Closed","Updated"
3127992,4184322,"gBSAGks5LVW/1HUG4GfHLQ==",2,"Closed","Updated"
3189951,4184945,"gLR5FqEOamGfl7NosXT5wA==",2,"Closed","Updated"
3189951,4185685,"gLR5FqEOamGfl7NosXT5wA==",2,"Closed","Updated"
3103240,4184476,"gLn34c8o6coxmffK/1fGVA==",3,"Closed","Updated"
3103240,4187188,"gLn34c8o6coxmffK/1fGVA==",3,"Closed","Updated"
3103240,4187266,"gLn34c8o6coxmffK/1fGVA==",3,"Closed","Updated"
3128129,4189424,"geuVlYcPx3E9rtNYtfWxJA==",2,"Closed","Updated"
3128129,4189432,"geuVlYcPx3E9rtNYtfWxJA==",2,"Closed","Updated"
3192878,4184472,"gsffm9nEs4m4rDLMzvqwig==",2,"Closed","Updated"
3192878,4184481,"gsffm9nEs4m4rDLMzvqwig==",2,"Closed","Updated"
3187404,4187172,"gzZI7MWd5NCI033ZkWUx5A==",3,"Closed","Updated"
3187404,4187275,"gzZI7MWd5NCI033ZkWUx5A==",3,"Closed","Updated"
3187404,4187303,"gzZI7MWd5NCI033ZkWUx5A==",3,"Closed","Updated"
3158252,4187022,"h5Yol1klPi2ZSqzHvAI9Uw==",2,"Closed","Updated"
3158252,4187156,"h5Yol1klPi2ZSqzHvAI9Uw==",2,"Closed","Updated"
3202301,4190206,"h7PLofjATVCaKvRA796jwA==",2,"Closed","Updated"
3202301,4190218,"h7PLofjATVCaKvRA796jwA==",2,"Closed","Updated"
3192989,4189743,"hHKn8HZb1WYcTO0Bkp8SLQ==",2,"Closed","Updated"
3192989,4191188,"hHKn8HZb1WYcTO0Bkp8SLQ==",2,"Closed","Updated"
3166338,4185941,"hOjUQFKsvDXV5mmX8h/syA==",2,"Open","Updated"
3166338,4185994,"hOjUQFKsvDXV5mmX8h/syA==",2,"Open","Updated"
3165937,4188512,"hdlY5SISKbuno+gHJ7wKHQ==",2,"Open","Updated"
3165937,4188520,"hdlY5SISKbuno+gHJ7wKHQ==",2,"Open","Updated"
3083805,4191499,"hfRLz/9gAph9LxJO67rCUg==",2,"Closed","Updated"
3083805,4191724,"hfRLz/9gAph9LxJO67rCUg==",2,"Closed","Updated"
3196150,4187231,"houw6qZO4x19bFJdlFhmeA==",2,"Closed","Updated"
3196150,4187239,"houw6qZO4x19bFJdlFhmeA==",2,"Closed","Updated"
3185030,4190356,"hyyZYPIGn+x5cbs49vdaUw==",3,"Closed","Updated"
3185030,4190373,"hyyZYPIGn+x5cbs49vdaUw==",3,"Closed","Updated"
3185030,4190427,"hyyZYPIGn+x5cbs49vdaUw==",3,"Closed","Updated"
